    1140.600     10.95900      1.00000
    1141.600     10.92480      1.00000
    1142.600     10.96734      1.00000
    1143.600     11.01199      1.00000
    1144.600     10.95489      1.00000
    1145.600     10.82745      1.00000
    1146.600     10.75530      1.00000
    1147.600     10.75204      1.00000
    1148.600     10.77066      1.00000
    1149.650     10.75012      1.05005
    1150.650     10.72081      1.00000
    1151.650     10.74351      1.00000
    1152.650     10.76892      1.00000
    1153.650     10.78331      1.00000
    1154.650     10.77956      1.00000
    1155.650     10.83857      1.00000
    1156.675     10.74610      1.02502
    1157.700     10.76196      1.02502
    1158.700     10.73524      1.00000
    1159.700     10.69737      1.00000
    1160.700     10.75664      1.00000
    1161.700     10.73183      1.00000
    1162.700     10.72000      1.00000
    1163.700     10.65704      1.00000
    1164.725     10.67046      1.02502
    1165.750     10.69377      1.02490
    1166.750     10.73647      1.00000
    1167.750     10.72231      1.00000
    1168.750     10.70043      1.00000
    1169.750     10.73978      1.00000
    1170.750     10.76722      1.00000
    1171.800     10.83891      1.05005
    1172.800     10.92879      1.00000
    1173.800     11.10778      1.00000
    1174.800     11.59959      1.00000
    1175.800     11.66713      1.00000
    1176.800     11.23425      1.00000
    1177.800     10.97851      1.00000
    1178.825     10.83065      1.02502
    1179.850     10.76990      1.02490
    1180.850     10.76146      1.00000
    1181.850     10.74119      1.00000
    1182.850     10.80562      1.00000
    1183.850     10.77868      1.00000
    1184.875     10.77919      1.02502
    1185.900     10.71351      1.02502
    1186.900     10.74381      1.00000
    1187.900     10.75638      1.00000
    1188.900     10.79771      1.00000
    1189.900     10.96888      1.00000
    1190.900     10.99359      1.00000
    1191.925     10.86753      1.02502
    1192.950     11.04169      1.02502
    1193.950     11.05904      1.00000
    1194.950     10.83081      1.00000
    1195.950     10.74374      1.00000
    1196.950     10.79965      1.00000
    1197.975     10.81416      1.02502
    1199.000     10.99952      1.02490
    1200.000     11.30758      1.00000
    1201.000     11.24076      1.00000
    1202.000     11.03325      1.00000
