   971.07  17.894   1.62 
   972.69  17.882   1.63 
   974.32   17.87   1.62 
   975.94  17.858   1.63 
   977.57  17.846   1.63 
    979.2  17.834   1.64 
   980.84  17.822   1.64 
   982.48   17.81   1.64 
   984.12  17.798   1.64 
   985.76  17.786   1.64 
    987.4  17.775   1.65 
   989.05  17.763   1.65 
    990.7  17.751   1.66 
   992.36  17.739   1.65 
   994.01  17.728   1.66 
   995.67  17.716   1.66 
   997.33  17.704   1.67 
    999.0  17.693   1.67 
  1000.67  17.681   1.67 
  1002.34   17.67   1.67 
  1004.01  17.658   1.68 
  1005.69  17.647   1.67 
  1007.36  17.635   1.69 
  1009.05  17.624   1.68 
  1010.73  17.613   1.69 
  1012.42  17.601   1.69 
  1014.11   17.59   1.69 
   1015.8  17.579    1.7 
   1017.5  17.567   1.69 
  1019.19  17.556   1.71 
   1020.9  17.545    1.7 
   1022.6  17.533   1.71 
  1024.31  17.522   1.71 
  1026.02  17.511   1.71 
  1027.73    17.5   1.71 
  1029.44  17.489   1.72 
  1031.16  17.478   1.72 
  1032.88  17.467   1.73 
  1034.61  17.456   1.72 
  1036.33  17.445   1.73 
  1038.06  17.434   1.74 
   1039.8  17.423   1.73 
  1041.53  17.412   1.74 
  1043.27  17.401   1.74 
  1045.01   17.39   1.75 
  1046.76  17.379   1.75 
  1048.51  17.368   1.75 
  1050.26  17.358   1.75 
  1052.01  17.347   1.75 
  1053.76  17.336   1.76 
  1055.52  17.325   1.77 
  1057.29  17.315   1.76 
  1059.05  17.304   1.77 
  1060.82  17.293   1.77 
  1062.59  17.283   1.77 
  1064.36  17.272   1.78 
  1066.14  17.262   1.78 
  1067.92  17.251   1.78 
   1069.7  17.241   1.79 
  1071.49   17.23   1.79 
  1073.28   17.22   1.79 
  1075.07  17.209   1.79 
  1076.86  17.199    1.8 
  1078.66  17.188    1.8 
  1080.46  17.178    1.8 
  1082.26  17.168   1.81 
  1084.07  17.157   1.81 
  1085.88  17.147   1.81 
  1087.69  17.137   1.82 
  1089.51  17.127   1.81 
  1091.32  17.116   1.83 
  1093.15  17.106   1.82 
  1094.97  17.096   1.83 
   1096.8  17.086   1.83 
  1098.63  17.076   1.83 
  1100.46  17.066   1.84 
   1102.3  17.056   1.84 
  1104.14  17.046   1.84 
  1105.98  17.036   1.85 
  1107.83  17.026   1.85 
  1109.68  17.016   1.85 
  1111.53  17.006   1.86 
  1113.39  16.996   1.85 
  1115.24  16.986   1.87 
  1117.11  16.976   1.86 
  1118.97  16.966   1.87 
  1120.84  16.956   1.87 
  1122.71  16.947   1.87 
  1124.58  16.937   1.88 
  1126.46  16.927   1.88 
  1128.34  16.917   1.88 
  1130.22  16.908   1.89 
  1132.11  16.898   1.89 
   1134.0  16.888    1.9 
   1135.9  16.879   1.89 
  1137.79  16.869    1.9 
  1139.69   16.86    1.9 
  1141.59   16.85   1.91 
   1143.5  16.841   1.91 
  1145.41  16.831   1.91 
  1147.32  16.822   1.91 
  1149.23  16.812   1.92 
  1151.15  16.803   1.92 
  1153.07  16.793   1.93 
   1155.0  16.784   1.93 
  1156.93  16.775   1.93 
  1158.86  16.765   1.93 
  1160.79  16.756   1.94 
  1162.73  16.747   1.94 
  1164.67  16.737   1.94 
  1166.61  16.728   1.95 
  1168.56  16.719   1.95 
  1170.51   16.71   1.96 
  1172.47  16.701   1.95 
  1174.42  16.691   1.96 
  1176.38  16.682   1.97 
  1178.35  16.673   1.96 
  1180.31  16.664   1.97 
  1182.28  16.655   1.98 
  1184.26  16.646   1.97 
  1186.23  16.637   1.98 
  1188.21  16.628   1.99 
   1190.2  16.619   1.98 
  1192.18   16.61   1.99 
  1194.17  16.601    2.0 
  1196.17  16.592   1.99 
  1198.16  16.584    2.0 
  1200.16  16.575   2.01 
  1202.17  16.566    2.0 
  1204.17  16.557   2.01 
  1206.18  16.548   2.02 
   1208.2   16.54   2.01 
  1210.21  16.531   2.02 
  1212.23  16.522   2.03 
  1214.26  16.513   2.03 
  1216.29  16.505   2.02 
  1218.31  16.496   2.04 
  1220.35  16.488   2.04 
  1222.39  16.479   2.04 
  1224.43   16.47   2.04 
  1226.47  16.462   2.05 
  1228.52  16.453   2.05 
  1230.57  16.445   2.05 
  1232.62  16.436   2.06 
  1234.68  16.428   2.06 
  1236.74   16.42   2.07 
  1238.81  16.411   2.06 
  1240.87  16.403   2.07 
  1242.94  16.394   2.08 
  1245.02  16.386   2.08 
   1247.1  16.378    3.1 
   1250.2  16.207    1.0 
   1251.2  16.352    1.2 
   1252.4  16.354    1.2 
   1253.6  16.418    1.2 
   1254.8  16.368    1.2 
   1256.0  16.326    1.2 
   1257.2  16.378    1.2 
   1258.4  16.366    1.2 
   1259.6  16.356    1.2 
   1260.8  16.291    1.2 
   1262.0  16.277    1.0 
   1263.0  16.345    1.2 
   1264.2  16.439    1.2 
   1265.4  16.423    1.2 
   1266.6  16.178    1.2 
   1267.8  16.186    1.2 
   1269.0  16.158    1.2 
   1270.2  16.368    1.2 
   1271.4  16.546    1.2 
   1272.6   16.41    1.0 
   1273.6  16.179    1.2 
   1274.8  16.228    1.2 
   1276.0  16.193    1.2 
   1277.2  16.203    1.2 
   1278.4  16.163    1.2 
   1279.6  16.121    1.2 
   1280.8  16.149    1.2 
   1282.0  16.037    1.2 
   1283.2  16.121    1.2 
   1284.4  16.214    1.0 
   1285.4  16.189    1.2 
   1286.6  16.206    1.2 
   1287.8  16.187    1.2 
   1289.0  16.122    1.2 
   1290.2  16.031    1.2 
   1291.4  16.167    1.2 
   1292.6  16.179    1.2 
   1293.8  16.288    1.2 
   1295.0  16.262    1.2 
   1296.2  16.157    1.0 
   1297.2  16.134    1.2 
   1298.4  16.305    1.2 
   1299.6  16.153    1.2 
   1300.8  16.132    1.2 
   1302.0  16.189    1.2 
   1303.2  16.239    1.2 
   1304.4  16.317    1.2 
   1305.6  16.181    1.2 
   1306.8  16.123    1.2 
   1308.0  16.203    1.0 
   1309.0  16.206    1.2 
